ids;naming_set;tablas;subset;datavaluespath;values;datavaluescolumn;datavaluessubset;ID RULE;CATALOG (TAXONOMY/STATIC) (3.5-6.1-6.10);Frequency of measurement;Subset;DEFINITION PERIOD;PUBLICATION DATE;STATUS DEVELOPMENT;STATUS IMPLANTATION;Parameters;datavaluespath_str
27b91e8524;{'gf_main_contact_type'};t_re4m_physical_interaction;gf_main_contact_type is not null and gf_main_contact_type != '';['MASTERSCHEMA.CATALOG_TABLE_7'];;CATALOG_COLUMN_7;CATALOG_CODE_7;27b91e8524;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;1Q25;Feb_2025;FINISHED;DELIVERED;"RUNNING JOB PARAMS:
     CUTOFF_DATE: Date of the data
     CATALOG_COLUMN_7: Columna del catálogo local 
     CATALOG_CODE_7: Filtrado del catálogo local
     CATALOG_TABLE_7: Nombre de tabla local

JOB EXTRALIBS:
     extralibs: Link to custom repository";MASTERSCHEMA.CATALOG_TABLE_7
27b91e7b48;{'gf_typ_opt_rel_type'};t_re4m_typification_interaction;gf_typ_opt_rel_type is not null and gf_typ_opt_rel_type != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;27b91e7b48;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
27b91e7be2;{'gf_typ_prdt_rel_type'};t_re4m_typification_interaction;gf_typ_prdt_rel_type is not null and gf_typ_prdt_rel_type != '';['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;27b91e7be2;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
27b91e7d2b;{'gf_int_typification_type'};t_re4m_typification_interaction;gf_int_typification_type is not null and gf_int_typification_type != '';['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;27b91e7d2b;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
GL_DOL_t_tdi3_campaign_3.5_000;{'gf_campaign_petitioner_type'};t_tdi3_campaign;;['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;GL_DOL_t_tdi3_campaign_3.5_000;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
GL_DOL_t_tdi3_communication_3.5_000;{'gf_subchannel_id'};t_tdi3_communication;gf_subchannel_id != '' and gf_subchannel_id is not null;['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;GL_DOL_t_tdi3_communication_3.5_000;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
28142ab5fa;{'gf_promo_cust_rol_type'};t_tdi3_cust_promo_adhesion_dp;gf_promo_cust_rol_type is not null and gf_promo_cust_rol_type != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;28142ab5fa;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de null o vacío;3Q24;Nov_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
GL_DOL_t_tdi3_tracking_code_3.5_000;{'gf_tracking_code_comm_prd_type'};t_tdi3_tracking_code;gf_tracking_code_comm_prd_type is not null and gf_tracking_code_comm_prd_type != '';['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;GL_DOL_t_tdi3_tracking_code_3.5_000;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Distinto de Null o vacío;1Q25;Feb_2025;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
GL_DOL_t_tlhr_complaints_claims_3.5_000;{'gf_subject_type'};t_tlhr_complaints_claims;;['MASTERSCHEMA.CATALOG_TABLE_0'];;CATALOG_COLUMN_0;CATALOG_CODE_0;GL_DOL_t_tlhr_complaints_claims_3.5_000;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_0: Columna del catálogo local 
CATALOG_CODE_0: Filtrado del catálogo local
CATALOG_TABLE_0: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_0
GL_DOL_t_tlhr_complaints_claims_3.5_001;{'gf_resolution_category_id'};t_tlhr_complaints_claims;;['MASTERSCHEMA.CATALOG_TABLE_1'];;CATALOG_COLUMN_1;CATALOG_CODE_1;GL_DOL_t_tlhr_complaints_claims_3.5_001;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_1: Columna del catálogo local 
CATALOG_CODE_1: Filtrado del catálogo local
CATALOG_TABLE_1: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_1
GL_DOL_t_tlhr_complaints_claims_3.5_002;{'gf_case_type'};t_tlhr_complaints_claims;;['MASTERSCHEMA.CATALOG_TABLE_2'];;CATALOG_COLUMN_2;CATALOG_CODE_2;GL_DOL_t_tlhr_complaints_claims_3.5_002;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_2: Columna del catálogo local 
CATALOG_CODE_2: Filtrado del catálogo local
CATALOG_TABLE_2: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_2
GL_DOM_t_tlhr_complaints_claims_3.5_003;{'gf_case_status_type'};t_tlhr_complaints_claims;gf_case_status_type is not null and gf_case_status_type != '';['MASTERSCHEMA.CATALOG_TABLE_3'];;CATALOG_COLUMN_3;CATALOG_CODE_3;GL_DOM_t_tlhr_complaints_claims_3.5_003;LOCAL: La definición del catálogo a usar dependerá del equipo de Gobierno local;Daily;Si gf_case_status_type no es nulo ni vacío;2Q24;Jul_2024;FINISHED;DELIVERED;"CUTOFF_DATE: Date of the data
CATALOG_COLUMN_3: Columna del catálogo local 
CATALOG_CODE_3: Filtrado del catálogo local
CATALOG_TABLE_3: Nombre de tabla local";MASTERSCHEMA.CATALOG_TABLE_3
