uuaa,job,conf,run_id,status,CUTOFF_DATE,configUrl,run_createdAt,status_updatedAt,run_createdBy,id_ns
nols,nols-gl-spk-qlt-inmmvpexternalfunds-01,NOLS_external-funds_MRField.conf,67b72bf5-54ad-4719-a116-2ca061711afd,SUCCESS,2023-11-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_external-funds_MRField.conf,2023-11-29 17:31:19.159000+00:00,2023-11-29,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,8494d9d4-3c45-41cd-bee4-d2551d9ff636,SUCCESS,2023-12-25,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-26 03:19:30.376000+00:00,2023-12-26,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,ec9d6356-5a38-4453-a951-3fb182f7c133,SUCCESS,2023-12-24,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-25 03:13:55.768000+00:00,2023-12-25,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,1f4a3c5b-9511-4c56-8c7b-8c758f29fd52,SUCCESS,2023-12-22,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-23 03:16:45.203000+00:00,2023-12-23,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,a432b1a5-d333-4cd8-bc41-045e323d0afc,SUCCESS,2023-12-21,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-22 04:21:26.808000+00:00,2023-12-22,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,b89aa889-df0a-4d35-8287-bda110144d73,SUCCESS,2023-12-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-21 04:16:46.526000+00:00,2023-12-21,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,11e2aae3-14dc-4bfe-852d-fd3b6b257786,SUCCESS,2023-12-19,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-20 04:09:49.995000+00:00,2023-12-20,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,f39bcee4-66cc-4591-a4b4-fba6ab55a0c6,SUCCESS,2023-12-18,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-19 06:42:05.284000+00:00,2023-12-19,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,686c0873-7bcf-4ce4-800b-35d07982c85e,SUCCESS,2023-12-17,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-18 03:48:43.636000+00:00,2023-12-18,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,72bc4173-9bc6-47e6-85e6-93e474cd7fb8,SUCCESS,2023-12-15,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-16 02:59:13.733000+00:00,2023-12-16,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,55c57471-5a17-4121-bd5e-4b9516d0adcb,SUCCESS,2023-12-14,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-15 04:35:32.440000+00:00,2023-12-15,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,77981a0c-71b5-45ed-b6d1-9f1ff974156c,SUCCESS,2023-12-13,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-14 04:24:37.582000+00:00,2023-12-14,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,0cd8b8af-abb6-40c7-b728-83c4dfc45335,SUCCESS,2023-12-12,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-13 05:04:31.870000+00:00,2023-12-13,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,4c2d9292-5b45-4fe5-9548-b6611c469653,SUCCESS,2023-12-11,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-12 04:49:48.451000+00:00,2023-12-12,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,f6835d8a-85a7-4489-9079-b8cdec8a309b,SUCCESS,2023-12-10,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-11 03:51:19.522000+00:00,2023-12-11,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,c1dabdb4-bc3a-4f68-89e7-060c07daf499,SUCCESS,2023-12-08,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-09 02:49:08.288000+00:00,2023-12-09,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,51016c6e-89d6-4790-a03e-d3def451f9c2,SUCCESS,2023-12-07,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-08 04:35:43.514000+00:00,2023-12-08,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,299b3227-ebd1-4d3e-9462-29511029540d,SUCCESS,2023-12-06,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-07 04:38:15.117000+00:00,2023-12-07,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,c80b7a60-b32a-4f33-81f6-19864621a1d0,SUCCESS,2023-12-05,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-06 04:32:15.839000+00:00,2023-12-06,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,e639318b-eeed-4ba1-8937-d77e677247c9,SUCCESS,2023-12-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-05 04:54:06.246000+00:00,2023-12-05,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfundseqentity-01,NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,f68a421d-4096-4b08-827b-4aa233c41ee7,SUCCESS,2023-12-03,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_KCOG_entity_MMRule.conf,2023-12-04 03:59:20.328000+00:00,2023-12-04,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,9225ff03-60ff-4fc6-9960-dcf68b6e5048,SUCCESS,2023-12-25,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-26 01:51:07.660000+00:00,2023-12-26,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,7530950f-e02b-4051-9c9c-0e086b436bcd,SUCCESS,2023-12-22,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-23 01:57:40.029000+00:00,2023-12-23,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,8a5f8800-356d-4346-98d5-1548538a5aa5,SUCCESS,2023-12-21,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-22 01:52:10.950000+00:00,2023-12-22,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,6eb12409-6cbc-4fdc-979e-4063bb4e69b9,SUCCESS,2023-12-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-21 01:51:43.911000+00:00,2023-12-21,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,bbbed42e-5966-42f3-b752-c5a1d41808b5,SUCCESS,2023-12-19,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-20 01:51:49.146000+00:00,2023-12-20,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,0b50f740-6fbd-48bd-abba-ba94c7c54cc2,SUCCESS,2023-12-18,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-19 05:44:45.883000+00:00,2023-12-19,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,02764574-3176-4c60-b747-bfcbd815ccc4,SUCCESS,2023-12-15,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-16 01:50:39.955000+00:00,2023-12-16,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,f1594b81-a43f-4c3f-b4ee-2f8aef115305,SUCCESS,2023-12-14,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-15 01:51:14.353000+00:00,2023-12-15,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,6521f5bc-734b-4495-9f96-f74188c07064,SUCCESS,2023-12-13,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-14 01:52:32.704000+00:00,2023-12-14,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,bac67b55-f7ce-4d1f-8577-08ac293d2eb4,SUCCESS,2023-12-11,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-12 01:53:24.992000+00:00,2023-12-12,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,f70a61d1-99bc-4543-89e5-bebe84d710e7,SUCCESS,2023-12-08,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-09 01:49:24.761000+00:00,2023-12-09,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,9d2d517a-6712-4cce-a62f-719ea063c553,SUCCESS,2023-12-07,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-08 01:51:34.022000+00:00,2023-12-08,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,ef7805bd-7c8c-4a5f-a64e-a1a2ff6470ab,SUCCESS,2023-12-06,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-07 01:53:13.411000+00:00,2023-12-07,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,97d97ebe-4230-46ba-8c39-60f387afc7e7,SUCCESS,2023-12-05,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-06 01:51:25.542000+00:00,2023-12-06,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,d6bcc815-8054-42e2-9d28-af333e3dcc51,SUCCESS,2023-12-04,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-05 01:54:48.327000+00:00,2023-12-05,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,795e9c16-780b-473a-b22c-f82ea3db913d,SUCCESS,2023-12-01,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-02 01:50:22.234000+00:00,2023-12-02,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,548642ac-1132-40d2-8a73-7b3a4bbcfa13,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-12-01 01:50:51.547000+00:00,2023-12-01,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,9e7f0c11-b3eb-48c3-b70e-504e6f38baa3,SUCCESS,2023-11-29,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-11-30 01:52:24.404000+00:00,2023-11-30,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,9755e11a-ed8a-4edd-b3fe-7594a9d22b3b,SUCCESS,2023-11-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-11-29 01:52:10.786000+00:00,2023-11-29,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-spk-qlt-inmmmrinternalfunds-02,NOLS_internal-funds_KCOG_entity_MMRule.conf,f9a2148e-92d1-4031-9c11-9c4b66e0be9c,SUCCESS,2023-11-27,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds_KCOG_entity_MMRule.conf,2023-11-28 01:51:33.489000+00:00,2023-11-28,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,a132f40b-04d5-44df-b613-5538d95e771b,SUCCESS,2023-12-25,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-26 03:26:36.395000+00:00,2023-12-26,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,f75c7522-7754-48ad-a1c3-980472c255e8,SUCCESS,2023-12-22,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-23 03:21:58.251000+00:00,2023-12-23,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,eb44ce01-2b44-460b-b700-aeec0ec8ce31,SUCCESS,2023-12-21,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-22 04:28:32.469000+00:00,2023-12-22,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,0338fb1b-8cdc-43ca-9237-1f0bde1e1e3f,SUCCESS,2023-12-20,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-21 04:19:12.595000+00:00,2023-12-21,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,1aa4ed40-065e-4b24-a8a9-c4e7c4f2b1e4,SUCCESS,2023-12-19,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-20 04:15:07.135000+00:00,2023-12-20,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,eb1d6316-f5f8-483f-8863-e5bd9c84b631,SUCCESS,2023-12-18,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-19 07:19:14.144000+00:00,2023-12-19,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,f964479d-a7c0-40a0-b392-7da7d64d0aae,SUCCESS,2023-12-15,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-16 03:01:40.259000+00:00,2023-12-16,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
nols,nols-gl-qlt-inmmmrinterfundequinterfund-01,NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,b41ffe24-b1c1-46ce-b65f-8f3a093a4826,SUCCESS,2023-12-14,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/NOLS/NOLS_internal-funds-equity_NOLS_internal-funds_MMRule.conf,2023-12-15 04:46:39.975000+00:00,2023-12-15,SENTRY-BOT@DATAPROC.ECS,gl.nols.app-id-820326.pro
