,uuaa,job,conf,run_id,status,CUTOFF_DATE,configUrl,run_createdAt,status_updatedAt,run_createdBy,id_ns
179,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,b0ee06b0-8ac2-4429-bf89-b7e96615b462,SUCCESS,2023-10-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-11-06T22:35:36.014Z,2023-11-06T22:38:31.291Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
180,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,e51b4466-fc6f-4b36-881b-5d51e238ca44,SUCCESS,2023-09-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-10-13T16:24:42.399Z,2023-10-13T16:27:50.259Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
181,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,2af86943-2460-4c58-96d5-5b2980a49491,SUCCESS,2023-09-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-10-02T21:29:27.563Z,2023-10-02T21:33:03.848Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
182,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,a0a2a298-1865-4293-af50-2a6f8855cbf2,SUCCESS,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-09-06T11:59:41.364Z,2023-09-06T12:57:47.301Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
183,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,8356f9c3-b6f0-47ed-9bc5-854c84230c6d,FAILURE,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-09-05T14:15:32.277Z,2023-09-05T15:02:48.448Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
184,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,47005e90-e9ed-4f08-997b-00060193f459,FAILURE,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-09-04T21:25:28.130Z,2023-09-04T21:28:40.965Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
185,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,410ebe0c-0def-42ac-bea7-982a10637ea1,SUCCESS,2023-07-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-08-07T20:29:19.492Z,2023-08-07T20:32:22.419Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
186,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,6a7aae54-68ec-482d-aae5-ebef28c63c76,SUCCESS,2023-06-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-07-03T20:39:25.342Z,2023-07-03T20:42:27.860Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
187,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,35f241dd-33e5-40e0-940f-2e0b20fa7436,SUCCESS,2023-05-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-06-05T20:45:26.591Z,2023-06-05T20:48:40.942Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
188,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,9069f2e7-4fd1-40f4-a3be-033d3d818d67,SUCCESS,2023-04-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-05-11T20:55:30.080Z,2023-05-11T20:59:27.263Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
189,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,4431da6c-ba53-4e0a-ab68-30244d50bdcb,SUCCESS,2023-03-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-04-20T10:48:32.288Z,2023-04-20T11:20:07.770Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
190,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,945680fd-b414-4f64-b367-1a43ade07262,SUCCESS,2023-03-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.6/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-04-03T20:31:20.362Z,2023-04-03T20:34:09.904Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
191,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,b57759c2-9177-4fc3-998b-33c05565055a,SUCCESS,,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.6/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-03-27T14:57:15.904Z,2023-03-27T15:00:42.187Z,XE88402,gl.l9ct.app-id-219787.pro
192,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,f0db0b84-fa46-4fb1-902b-b8185fbb98ce,SUCCESS,2023-02-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.1/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-03-06T21:31:43.196Z,2023-03-06T21:34:09.507Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
193,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,0744a990-0675-4811-99a9-683266451555,SUCCESS,2023-01-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.1/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-02-06T21:27:15.980Z,2023-02-06T21:29:30.679Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
194,l9ct,l9ct-gl-qlt-inmmvpclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRField.conf,df3598a6-770d-4ae0-b752-0df340406a0a,SUCCESS,2022-12-31,https://artifactory-estigia.live.es.ether.igrupobbva/artifactory/spark-global-libs-release-local/com/datiobd/c360-hammurabi/6.0.4/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRField.conf,2023-01-02T21:29:23.686Z,2023-01-02T21:31:49.813Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
195,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,e34c29c0-8351-4559-8fa0-6d94ae5aa041,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-12-04T22:30:57.025Z,2023-12-04T22:32:34.780Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
196,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,5398486a-1e72-49fd-bdce-ee1672fe9fb4,SUCCESS,2023-10-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-11-06T22:35:36.325Z,2023-11-06T22:37:24.440Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
197,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,983607e8-09ce-4dbd-a294-61e389ad47e5,SUCCESS,2023-09-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-10-13T16:24:42.433Z,2023-10-13T16:26:38.589Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
198,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,c4ee570c-8184-40f5-bd7a-819cb3aa60d9,SUCCESS,2023-09-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-10-02T21:29:27.568Z,2023-10-02T21:31:52.547Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
199,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,70f263e4-5cc1-4d9c-9b93-2ae51d7e6faf,SUCCESS,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-09-06T11:59:41.217Z,2023-09-06T12:55:30.486Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
200,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,082150be-0879-4d6e-972e-a99ec3aec363,SUCCESS,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-09-05T14:15:32.321Z,2023-09-05T15:01:38.715Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
201,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,9cfbaca8-de42-4ee4-b5ee-715a286b024a,SUCCESS,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-09-04T21:25:28.100Z,2023-09-04T21:27:32.793Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
202,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,fe5d8dd7-284e-4b57-8e7e-66b033d8a273,SUCCESS,2023-07-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-08-07T20:29:19.502Z,2023-08-07T20:31:31.662Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
203,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,2c486b21-dc81-4fc3-845b-52bb5556fc0f,SUCCESS,2023-06-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-07-03T20:39:25.274Z,2023-07-03T20:41:37.809Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
204,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,5714c07d-350c-4bd0-9cb9-83cc945a501d,SUCCESS,2023-05-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-06-05T20:45:26.607Z,2023-06-05T20:47:10.963Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
205,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,8d8c891f-13b6-432d-bb23-75a24754bd77,SUCCESS,2023-04-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-05-11T20:55:30.109Z,2023-05-11T20:57:26.164Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
206,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,50bc49ef-fca1-4333-99a8-6c6cd7b835e2,SUCCESS,2023-03-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-04-20T10:48:32.314Z,2023-04-20T11:19:12.408Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
207,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,9b557b59-693b-443f-b390-952c4cd65a62,SUCCESS,2023-03-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/7.0.5/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-04-03T20:31:20.410Z,2023-04-03T20:33:28.978Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
208,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,44ebf142-9763-4f01-b26a-e306a8ce22e7,SUCCESS,2023-02-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/7.0.5/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-03-06T21:31:43.322Z,2023-03-06T21:33:40.606Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
209,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,4ad64c3b-68bc-48a2-ba8e-7cdcb37c1311,SUCCESS,2023-01-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/7.0.5/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-02-06T21:27:16.160Z,2023-02-06T21:29:20.659Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
210,l9ct,l9ct-gl-qlt-inmstrclientcmpnycarbondata-01,L9CT_client-cmpny-carbon-data_MRObject.conf,a307005d-c599-4b4a-a29b-6432dcb6cc0b,SUCCESS,2022-12-31,https://artifactory-estigia.live.es.ether.igrupobbva/artifactory/spark-global-libs-release-local/com/datiobd/c360-hammurabi/6.0.4/entregable_hammurabi/L9CT/L9CT_client-cmpny-carbon-data_MRObject.conf,2023-01-02T21:29:23.642Z,2023-01-02T21:31:28.953Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
211,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,b3d992e1-4f2b-41af-b905-4b1b37b9e650,SUCCESS,2023-11-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-12-04T22:30:57.274Z,2023-12-04T22:33:26.069Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
212,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,0fd148df-ffe4-4a0a-9c90-fabb0d41c61d,SUCCESS,2023-10-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.4/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-11-06T22:35:36.040Z,2023-11-06T22:38:21.816Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
213,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,022ce94a-2d90-4895-ad62-0c3246eed311,SUCCESS,2023-09-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-10-13T16:24:42.399Z,2023-10-13T16:27:19.134Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
214,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,44f407ed-0fba-4a29-b33d-446088685b14,SUCCESS,2023-09-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-10-02T21:29:27.524Z,2023-10-02T21:32:12.810Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
215,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,8367f6c4-cd85-498a-9026-766220c3d2e1,SUCCESS,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-09-06T11:59:41.241Z,2023-09-06T12:56:54.101Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
216,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,06a2b4b6-d3ad-4da3-aa57-fe44059eefbf,FAILURE,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-09-05T14:15:32.260Z,2023-09-05T15:01:33.259Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
217,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,408676f1-4dd0-4df4-ab26-fa3da51adab4,FAILURE,2023-08-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/10.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-09-04T21:25:28.112Z,2023-09-04T21:28:30.456Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
218,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,26853d02-b16b-4576-ac57-77fb30a7c3bb,SUCCESS,2023-07-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-08-07T20:29:19.463Z,2023-08-07T20:31:51.463Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
219,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,3860d27b-270f-468b-b2f7-5e0955060d27,SUCCESS,2023-06-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-07-03T20:39:25.267Z,2023-07-03T20:41:57.995Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
220,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,170c85d0-8c77-4372-9cfb-58c5d2cea96c,SUCCESS,2023-05-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-06-05T20:45:26.619Z,2023-06-05T20:48:10.974Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
221,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,e8e002cd-1b3a-421a-8004-ed29f34cb47f,SUCCESS,2023-04-30,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-05-11T20:55:30.071Z,2023-05-11T20:58:26.213Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
222,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,b68c9e84-0aff-4f86-a0a7-a17032c9b0ef,SUCCESS,2023-03-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/9.0.0/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-04-20T10:48:32.326Z,2023-04-20T11:20:06.491Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
223,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,45f462f5-f02c-4b20-bbcc-0156985755c0,SUCCESS,2023-03-31,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.6/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-04-03T20:31:20.400Z,2023-04-03T20:33:48.999Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
224,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,4a7b3f9e-aab8-4802-a2df-aa9d8e2a97cd,SUCCESS,,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.6/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-03-27T14:57:22.271Z,2023-03-27T15:00:32.187Z,XE88402,gl.l9ct.app-id-219787.pro
225,l9ct,l9ct-gl-qlt-inmmvpgrpclntcmpnycrbndata-01,L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,225d2c11-a937-47f0-90a5-d7bb1b2ee19e,SUCCESS,2023-02-28,https://artifactory-gdt.central-01.nextgen.igrupobbva/artifactory/gl-datio-spark-libs-maven-local/com/datiobd/c360-hammurabi/8.0.1/entregable_hammurabi/L9CT/L9CT_grp-clnt-cmpny-crbn-data_MRField.conf,2023-03-06T21:31:43.374Z,2023-03-06T21:34:00.634Z,SENTRY-BOT@DATAPROC.ECS,gl.l9ct.app-id-219787.pro
